label,champ_0,role_0,rank_0,spell1_0,spell2_0,rune1_0,rune2_0,mastery_0,champ_1,role_1,rank_1,spell1_1,spell2_1,rune1_1,rune2_1,mastery_1,champ_2,role_2,rank_2,spell1_2,spell2_2,rune1_2,rune2_2,mastery_2,champ_3,role_3,rank_3,spell1_3,spell2_3,rune1_3,rune2_3,mastery_3,champ_4,role_4,rank_4,spell1_4,spell2_4,rune1_4,rune2_4,mastery_4,champ_5,role_5,rank_5,spell1_5,spell2_5,rune1_5,rune2_5,mastery_5,champ_6,role_6,rank_6,spell1_6,spell2_6,rune1_6,rune2_6,mastery_6,champ_7,role_7,rank_7,spell1_7,spell2_7,rune1_7,rune2_7,mastery_7,champ_8,role_8,rank_8,spell1_8,spell2_8,rune1_8,rune2_8,mastery_8,champ_9,role_9,rank_9,spell1_9,spell2_9,rune1_9,rune2_9,mastery_9
0,10,0,6,12,4,8008,8100,520750,5,1,0,4,11,8010,8300,7968,38,2,6,4,12,8112,8300,12958,222,3,5,7,4,8008,8300,136835,80,4,8,4,14,8005,8100,56771,106,0,8,12,4,8010,8300,40104,77,1,5,11,6,8010,8400,7128689,103,2,4,14,4,8112,8200,227332,18,3,9,21,4,8008,8100,45929,57,4,4,4,14,8439,8000,23484
1,75,0,4,12,6,8214,8300,4202,11,1,4,4,11,9923,8000,83851,101,2,8,4,12,8369,8200,142869,15,3,6,21,4,8008,8200,55380,164,4,6,14,4,9923,8400,15788,420,0,4,14,4,8437,8000,149735,19,1,3,11,4,8008,8200,20741,13,2,0,4,6,8128,8200,48044,22,3,3,21,4,8008,8300,189931,53,4,5,4,14,8112,8200,110523
0,14,0,9,12,4,8437,8300,16129,19,1,0,4,11,8010,8300,7299,41,2,8,6,12,8112,8200,86076,21,3,6,4,21,8369,8200,215534,350,4,0,3,7,8214,8400,11170,36,0,5,12,6,8437,8300,71805,102,1,8,4,11,8010,8300,1461391,103,2,6,12,4,8112,8200,465064,202,3,4,21,4,8021,8200,192538,16,4,8,4,7,8214,8400,119083
0,114,0,6,12,4,8437,8300,3176,60,1,5,11,4,8112,8200,7673,777,2,3,12,4,8008,8100,45293,115,3,0,4,12,8229,8300,3476,53,4,5,4,7,8010,8200,18136,75,0,5,3,14,8021,8400,42519,234,1,3,11,4,8010,8100,48968,21,2,6,4,14,8229,8100,38612,901,3,5,21,4,8021,8300,61857,99,4,7,4,14,8128,8200,187602
0,92,0,5,4,14,8010,8300,21600,19,1,0,4,11,8010,8300,7299,131,2,6,12,4,8230,8400,146144,11,3,13,14,4,9923,8000,532114,350,4,0,3,7,8214,8400,11170,83,0,5,12,4,8437,8300,55335,234,1,4,11,4,8010,8100,63391,39,2,6,4,14,8010,8400,97562,804,3,2,4,21,8008,8300,8579,44,4,4,4,14,8351,8400,891
0,86,0,0,12,4,8010,8200,125798,245,1,9,11,4,8128,8200,7618,105,2,6,14,4,8112,8200,771,222,3,8,4,21,8008,8300,59971,223,4,8,3,4,8437,8000,551260,82,0,9,12,4,8010,8400,97413,141,1,6,11,4,8128,8300,90088,800,2,7,4,12,8229,8000,35086,804,3,7,4,6,8008,8300,1523,526,4,4,14,4,8439,8300,4539
1,23,0,3,12,4,8005,8400,73291,35,1,3,11,14,9923,8000,9266,245,2,6,14,4,8128,8200,560637,51,3,3,4,7,8369,8200,5835,350,4,0,7,14,8214,8400,1806954,83,0,3,4,12,8437,0,241296,64,1,0,4,11,8010,8300,2777,86,2,12,4,14,8230,8400,107422,157,3,4,14,4,8021,8400,16387,99,4,6,12,4,8229,8100,132014
1,82,0,5,12,4,8010,8400,70300,11,1,0,11,4,9923,8000,1368161,13,2,4,12,4,8230,8300,21235,23,3,3,4,12,8437,8200,14980,80,4,3,4,3,8005,8100,25894,266,0,4,4,12,8008,8100,27862,30,1,1,11,4,8128,8000,235820,136,2,4,12,4,8229,8400,290236,222,3,4,7,4,8008,8300,1243506,350,4,0,14,3,8214,8400,11317
1,6,0,4,4,12,8005,8400,30673,5,1,10,11,4,9923,8200,50434,800,2,5,12,4,8229,8000,139100,711,3,0,4,12,8112,8300,40579,888,4,4,4,14,8465,8300,178765,75,0,2,6,12,8021,8400,27111,121,1,3,4,11,8369,8100,2721,950,2,3,4,14,9923,8300,35705,157,3,4,4,14,8437,8300,1897,99,4,3,4,14,8229,8000,1334733
0,114,0,3,14,4,8005,8400,223005,62,1,2,11,4,8010,8300,32049,38,2,5,21,4,8010,8200,108513,96,3,4,4,21,8005,8400,27439,201,4,0,4,1,8439,8300,1286,157,0,5,12,4,8008,8400,32076,234,1,6,11,4,8010,8300,8206,711,2,4,14,4,8112,8200,47512,222,3,0,4,7,8008,8200,290161,518,4,5,4,7,8229,8100,47301
0,114,0,8,4,12,8005,8300,405060,233,1,6,4,11,8005,8100,108243,99,2,1,4,12,8229,8100,11307,21,3,0,21,4,8369,8200,305452,161,4,6,12,4,8229,8000,184209,10,0,3,4,12,8021,8200,37631,19,1,5,11,4,8005,8200,208572,45,2,4,12,4,8369,8200,137868,15,3,9,21,4,8008,8300,101490,555,4,5,14,4,9923,8200,47658
1,122,0,5,6,4,8010,8200,531260,33,1,2,11,6,8439,8200,729213,112,2,2,4,12,8214,8400,9323,18,3,2,4,12,8008,8300,5449,161,4,1,7,4,8229,8100,17127,150,0,3,12,4,8021,8400,8653,19,1,1,4,11,8008,8200,6501,103,2,5,14,4,8112,8300,66728,21,3,4,3,4,8369,8200,2632386,350,4,0,4,14,8229,8000,9579
0,777,0,5,4,12,8021,8400,271128,254,1,2,11,12,8010,8100,3204,222,2,6,6,4,8005,8100,82991,61,3,4,4,12,8214,8000,28129,69,4,2,21,7,8128,8200,2924,58,0,4,4,14,8010,8400,87787,102,1,4,11,4,8021,8300,2018076,950,2,0,4,14,8229,8100,99121,21,3,3,14,4,8005,8300,11825,22,4,6,7,4,8008,8300,44972
1,6,0,5,6,3,8439,8300,660439,233,1,5,11,4,8005,8100,153084,90,2,0,4,12,8229,8300,44903,17,3,6,4,7,8128,8200,192250,63,4,5,14,4,8128,8000,30289,83,0,4,4,12,8010,8400,153381,131,1,1,4,11,8010,8300,27158,45,2,4,4,7,8112,8200,61774,110,3,7,4,12,8005,8100,12809,50,4,2,4,7,8112,8400,1159
0,56,0,1,12,14,8008,8100,5238,11,1,3,4,11,8008,8300,16216,99,2,6,4,12,8229,8000,292655,202,3,6,4,21,8128,8000,663,51,4,3,4,14,8005,8100,191057,82,0,3,12,4,8010,8400,24531,799,1,9,4,11,8010,8300,84012,84,2,4,14,4,8112,8400,462617,67,3,9,4,21,8005,8400,33740,147,4,0,4,7,8229,8300,22692
1,25,0,5,14,4,8229,8000,350987,24,1,3,11,4,8008,8300,15670,517,2,4,14,4,8112,8200,28367,222,3,5,4,21,8008,8200,14159,143,4,4,4,7,8128,8200,5165882,17,0,5,14,4,8005,8400,194810,35,1,5,11,4,9923,8000,29194,157,2,4,14,4,8010,8400,8657,110,3,0,21,4,8008,8300,27925,223,4,6,14,12,8437,8000,26312
1,107,0,0,14,4,8112,8200,134782,266,1,5,4,11,8010,8400,17821,800,2,5,14,4,8229,8000,179222,22,3,8,7,4,8005,8100,288264,53,4,6,14,4,8351,8400,6294,27,0,4,21,14,8010,8200,16899,24,1,4,4,11,8008,8300,104697,3,2,6,4,14,8230,8400,10206,67,3,4,21,4,8112,8000,12534,99,4,4,4,7,8229,8100,35767
1,57,0,4,4,12,8437,8200,92334,64,1,5,4,11,8369,8100,36746,1,2,8,12,4,8112,8200,801639,119,3,3,21,4,8005,8200,58787,432,4,3,14,4,8112,8300,77537,84,0,7,12,4,8112,8200,304806,83,1,3,6,11,8112,8300,754472,18,2,0,4,7,8008,8300,119613,804,3,6,4,21,8008,8300,99898,223,4,3,4,14,8465,8300,19141
0,106,0,4,12,4,8437,8000,199476,131,1,0,4,11,8010,8300,73325,161,2,4,21,4,8229,8000,17096,15,3,4,4,21,8005,8100,2967,147,4,4,4,7,8465,8200,151327,82,0,3,4,12,8010,8400,227284,32,1,4,4,11,8010,8100,141650,711,2,7,12,4,8112,8200,9857,21,3,4,4,14,8008,8300,37567,80,4,4,4,14,8005,8100,12714
1,75,0,5,12,4,8021,8400,13934,234,1,4,4,11,8010,8300,32169,157,2,5,4,6,8008,8400,61443,202,3,4,4,21,8128,8000,14711,143,4,9,4,7,8128,8200,234813,83,0,5,12,4,8437,8300,104840,24,1,7,11,6,8008,8200,320072,61,2,3,12,4,8214,8000,947,51,3,0,4,21,8008,8300,54667,99,4,5,14,4,8229,8100,42701
1,36,0,4,6,12,8437,8300,1598,91,1,3,4,11,8021,8300,132585,99,2,6,4,12,8229,8000,808892,51,3,6,21,4,8008,8200,89151,63,4,5,4,14,8229,8000,268514,875,0,6,4,14,8010,8400,319733,72,1,8,11,4,8439,8300,1070,25,2,5,4,12,8229,8000,13989,21,3,4,21,4,8005,8300,325488,117,4,0,14,4,8214,8100,7361
0,17,0,1,6,12,8005,8200,717851,89,1,3,6,11,8439,8300,125436,14,2,5,12,4,8128,8400,10325,804,3,6,4,14,8008,8300,16242,55,4,6,7,4,8112,8000,378169,86,0,3,4,14,8010,8200,6756,876,1,8,11,4,8010,8300,49748,157,2,6,4,14,8008,8400,129004,18,3,2,4,14,8008,8100,1299,117,4,0,3,4,8465,8200,99000
0,86,0,4,14,4,8010,8200,119581,11,1,2,4,11,9923,8000,4365,56,2,7,4,14,8008,8100,145071,145,3,12,4,1,8005,8100,304817,350,4,0,7,14,8229,8000,7511,54,0,5,4,12,8229,8400,17167,33,1,4,4,11,8439,8000,22050,103,2,4,12,4,8112,8200,117596,51,3,6,4,21,8369,8200,8017,99,4,5,14,4,8229,8300,446625
1,86,0,7,4,14,8230,8400,102479,131,1,7,4,11,8010,8300,15773,105,2,4,14,4,8112,8200,23248,99,3,3,4,12,8229,8400,13921,31,4,3,4,12,8437,8000,22855,92,0,3,4,12,8010,8300,12935,24,1,7,4,11,8010,8100,121784,246,2,6,4,14,8112,8000,158418,236,3,0,21,4,8005,8300,62336,16,4,4,7,4,8214,8400,80348
1,122,0,5,6,4,8005,8400,45146,203,1,5,11,6,8005,8100,28513,90,2,8,4,12,8214,8000,34302,202,3,5,21,4,8128,8000,121927,57,4,0,4,14,8439,8300,27313,777,0,1,4,14,8008,8400,53409,102,1,0,11,4,8010,8300,143128,950,2,4,4,14,9923,8300,5785,21,3,4,4,21,8369,8200,37255,235,4,8,4,7,8437,8000,9269
0,54,0,2,4,12,8229,8400,18115,233,1,4,4,11,8005,8100,96541,103,2,5,4,14,8214,8100,21519,145,3,4,1,4,8008,8300,62122,80,4,0,4,14,8005,8100,136568,875,0,3,4,14,8010,8400,103606,246,1,6,4,11,8369,8100,22833,90,2,5,4,12,8229,8300,59022,222,3,2,21,4,8008,8200,85737,99,4,4,7,4,8229,8100,139345
1,34,0,9,4,14,8112,8000,56031,131,1,0,4,11,8010,8300,73325,161,2,2,4,12,8230,8300,6248,523,3,8,4,21,8005,8200,471661,412,4,4,4,14,8439,8300,23317,86,0,4,4,14,8010,8200,25957,24,1,7,11,4,8008,8300,38034,39,2,3,14,12,8010,8400,101404,22,3,4,4,6,8005,8100,733165,14,4,5,4,3,8437,8000,59685
0,106,0,6,12,4,8008,8400,157124,141,1,3,4,11,8010,8300,49181,16,2,5,14,4,8229,8100,2711761,133,3,4,4,7,8021,8200,114842,267,4,2,14,4,8214,8400,4981,10,0,0,12,4,8005,8200,9695,517,1,3,4,11,8010,8300,16001,14,2,2,4,12,8437,8300,22439,21,3,9,21,4,8005,8100,2308361,555,4,5,14,4,9923,8400,6419
0,6,0,0,12,4,8010,8400,465153,234,1,2,11,4,9923,8000,37847,91,2,9,4,14,8010,8200,100723,51,3,0,21,4,8008,8300,380979,143,4,6,12,14,8112,8200,479105,17,0,4,12,4,8005,8200,36459,54,1,0,11,4,8229,8300,127999,517,2,3,4,12,8112,8200,14923,202,3,9,4,21,8021,8300,16955,267,4,16,4,7,8214,8400,241320
1,420,0,4,4,12,8437,8000,6273,24,1,3,4,11,8008,8300,19662,90,2,8,4,12,8229,8300,14841,360,3,10,4,21,8010,8100,166039,800,4,0,21,4,8369,8200,90327,10,0,4,12,4,8005,8200,6892,35,1,4,11,6,9923,8000,639865,157,2,5,14,4,8008,8400,34380,236,3,1,3,4,8369,8400,111276,63,4,6,4,14,8229,8300,369397
1,17,0,5,4,12,8437,8100,239087,59,1,7,4,11,8005,8300,22237,61,2,0,4,12,8230,8000,82009,360,3,3,21,4,8010,8100,197650,235,4,6,4,7,8214,8300,156487,80,0,6,4,14,8010,8200,28172,233,1,3,11,4,8005,8100,80628,166,2,5,4,14,8005,8400,32395,15,3,5,4,21,8008,8300,23294,25,4,6,4,14,8229,8100,28462
1,42,0,3,21,4,8010,8200,10148,36,1,4,4,11,8021,8300,46368,166,2,6,14,4,8005,8400,6017,804,3,6,4,21,8008,8300,39681,89,4,5,4,14,8439,8000,228081,17,0,5,4,12,8005,8400,1670267,121,1,4,11,4,8369,8100,92354,161,2,8,7,4,8229,8100,2058312,145,3,0,12,4,8005,8300,11667,35,4,1,12,7,8369,8200,2174803
1,86,0,7,14,4,8010,8200,96820,56,1,2,11,4,8112,8200,1529003,25,2,4,14,4,8229,8100,362447,18,3,4,4,21,8008,8100,152568,555,4,4,4,14,8351,8100,27860,58,0,0,4,14,8010,8400,15241,200,1,5,4,11,8010,8300,19133,238,2,0,12,14,8112,8200,11319,523,3,4,12,4,8005,8200,313969,412,4,5,14,4,8351,8400,13854
1,122,0,3,12,4,8010,8200,447013,62,1,4,4,11,8010,8300,13237,131,2,3,4,14,8112,8200,12992,18,3,2,21,4,8008,8300,60727,147,4,3,7,4,8214,8400,255758,58,0,3,4,14,8005,8400,71984,107,1,4,4,11,8010,8100,1332,161,2,6,4,12,8229,8000,1726,804,3,0,12,4,8008,8300,29490,12,4,4,4,6,8439,8300,26334
1,799,0,11,4,12,8437,8100,53578,233,1,5,11,4,8005,8100,93786,134,2,3,4,12,8369,8200,544228,51,3,4,21,4,8008,8100,4376,25,4,3,4,14,8229,8100,85309,48,0,2,4,14,8008,8400,8100,131,1,6,4,11,8010,8300,255146,84,2,5,14,4,8112,8200,52835,910,3,0,12,4,8229,8000,125001,412,4,9,14,4,8351,8400,108390
1,82,0,8,4,14,8010,8400,564488,32,1,8,11,4,8010,8100,144889,101,2,4,12,4,8229,8000,226357,523,3,6,21,4,8005,8300,31135,800,4,0,7,4,8229,8100,28739,41,0,4,14,4,8437,8200,20584,234,1,6,4,11,8010,8300,26859,777,2,3,12,4,8008,8400,134410,360,3,5,21,4,8010,8100,100177,50,4,6,12,4,8112,8400,581436
0,157,0,8,14,4,8008,8400,61046,106,1,6,11,4,8010,8200,69304,86,2,0,4,12,8010,8400,10111,18,3,4,4,14,8008,8300,35382,350,4,0,3,7,8214,8400,10437,75,0,3,12,4,8010,8400,4963,92,1,5,6,11,8010,8200,1309,63,2,6,4,12,8128,8200,40031,804,3,5,4,3,8008,8300,79024,25,4,0,3,4,8229,8300,73665
1,777,0,2,4,12,8008,8400,33025,19,1,5,6,11,8010,8200,72206,7,2,5,14,4,8112,8200,12863,22,3,0,4,21,8005,8100,57337,235,4,4,12,7,8010,8200,287801,17,0,4,4,14,8005,8200,113910,9,1,1,4,11,8369,8100,13153,91,2,4,14,4,8112,8000,806720,51,3,4,4,21,8369,8200,24764,25,4,5,4,14,8229,8100,13382
0,122,0,5,4,6,8010,8400,616795,141,1,4,11,4,8010,8300,45921,157,2,1,14,4,8008,8400,89064,51,3,0,21,4,8008,8300,7313,63,4,4,14,4,8229,8300,1231,875,0,4,14,4,8010,8400,606433,20,1,1,4,11,8230,8000,114041,10,2,5,4,12,8005,8200,12042,29,3,2,4,6,8005,8200,1031238,89,4,6,4,14,8439,8300,296242
0,122,0,0,4,6,8010,8400,120463,48,1,1,11,4,8005,8400,179564,99,2,0,14,4,8128,8200,226203,18,3,7,4,21,8008,8300,72861,111,4,3,4,14,8439,8300,160704,83,0,8,14,4,8229,8300,51519,24,1,5,4,11,8008,8300,52932,711,2,3,12,4,8112,8200,48642,21,3,4,21,4,8369,8200,220294,497,4,4,4,14,8214,8100,162441
1,86,0,5,4,14,8010,8400,247757,36,1,8,4,11,8021,8300,63892,45,2,6,14,4,8229,8100,22567,18,3,6,21,4,8008,8300,201091,147,4,5,4,7,8214,8400,224864,2,0,8,4,6,8010,8300,29286,254,1,4,4,11,9923,8000,318487,115,2,6,12,4,8229,8000,326306,51,3,0,21,4,8008,8300,380979,43,4,9,7,4,8229,8300,1939
0,6,0,4,4,12,8005,8300,1509139,141,1,4,11,4,8010,8300,14438,27,2,3,3,4,8230,8400,50326,45,3,7,12,4,8369,8200,10730,63,4,2,14,4,8229,8300,59345,16,0,8,12,4,8437,8000,818653,5,1,9,4,11,8010,8300,14563,112,2,11,12,4,8214,8400,267667,22,3,0,4,21,8008,8300,69277,432,4,4,3,4,8214,8000,143786
1,83,0,4,14,12,8437,8000,50108,33,1,6,11,4,8439,8000,53246,38,2,8,12,4,8112,8200,21037,15,3,3,4,21,8008,8200,27992,267,4,3,4,7,8214,8400,1442,41,0,8,4,14,8369,8000,276986,24,1,0,11,4,8021,8400,24419,55,2,3,14,4,8112,8000,3608,21,3,7,4,21,8369,8100,1591479,99,4,4,14,4,8128,8200,283210
1,82,0,4,4,12,8010,8400,48495,30,1,8,3,11,8128,8200,53141,777,2,13,4,3,8008,8400,33766,222,3,0,4,21,8008,8300,153853,201,4,8,14,4,8465,8300,6402,39,0,5,14,4,8010,8400,81872,234,1,6,11,4,8010,8300,22078,84,2,7,12,4,8112,8200,28188,145,3,8,4,21,8005,8300,10165,555,4,5,14,4,8112,8000,4624
0,17,0,4,14,4,8005,8400,145740,121,1,0,11,6,8112,8200,15147,91,2,4,12,4,8128,8000,533722,51,3,8,4,21,8008,8200,38297,201,4,8,14,4,8465,8000,38801,2,0,9,4,6,8010,8400,157914,24,1,3,4,11,8005,8100,158830,157,2,4,12,4,8008,8400,240903,15,3,6,7,4,8369,8000,114683,143,4,5,4,14,8214,8100,2665598
0,92,0,4,14,4,8010,8300,35911,62,1,6,11,6,8010,8300,2090206,25,2,3,4,14,8229,8000,42059,99,3,0,12,4,8229,8400,9804,63,4,6,4,12,8229,8000,10974,420,0,1,12,4,8437,8000,7866,254,1,5,4,11,8010,8300,387295,245,2,5,14,4,8128,8200,89008,21,3,6,4,21,8369,8200,85373,902,4,5,4,7,8214,8400,92275
0,82,0,8,4,12,8010,8300,435114,17,1,4,11,4,8005,8300,1180755,22,2,5,21,4,8005,8100,369124,51,3,9,21,4,8008,8300,5340,412,4,0,7,4,8439,8300,21935,2,0,4,4,14,8437,8200,13481,120,1,7,11,6,8230,8000,42243,245,2,5,4,14,8112,8200,22511,67,3,4,4,3,8008,8400,410643,147,4,8,7,4,8214,8400,327973
1,223,0,4,12,4,8437,8000,112666,234,1,6,4,11,8010,8300,157704,45,2,3,12,4,8229,8100,32837,22,3,2,4,21,8008,8300,784793,142,4,4,14,4,8112,8200,398065,887,0,6,14,4,8010,8400,258398,24,1,2,4,11,9923,8200,20344,23,2,0,4,6,8021,8200,14997,523,3,5,4,14,8005,8200,69220,33,4,6,4,14,8439,8200,25876
1,82,0,4,4,12,8010,8200,15875,5,1,3,11,4,8005,8300,27326,103,2,8,4,14,8112,8200,249037,51,3,3,4,21,8021,8200,111931,99,4,3,7,4,8229,8100,13223,201,0,0,4,12,8008,8400,10758,19,1,3,4,11,8008,8200,44647,254,2,0,14,4,9923,8000,2458,222,3,8,21,4,8008,8200,61726,412,4,3,4,14,8439,8300,186509
1,41,0,14,4,12,8437,8300,104974,33,1,15,11,4,8439,8000,385915,711,2,12,12,4,8128,8200,26509,29,3,11,4,21,8005,8200,27899,235,4,11,7,4,8214,8400,45130,777,0,10,4,12,8008,8400,1219,24,1,0,11,4,8005,8100,4817,150,2,7,14,4,8437,8000,1266690,18,3,11,4,21,8008,8100,83210,350,4,2,14,4,8214,8000,14888
0,875,0,0,14,4,8010,8400,30424,234,1,6,4,11,8010,8300,57313,517,2,8,14,4,8112,8000,271865,157,3,7,14,4,8437,8000,120735,78,4,5,4,7,9923,8300,948,106,0,6,14,4,9923,8000,93016,56,1,6,11,4,8005,8400,2665784,800,2,6,4,12,8229,8000,27266,222,3,7,4,21,8008,8200,233066,99,4,4,12,4,8229,8100,532322
0,82,0,4,4,14,8010,8200,42041,23,1,6,4,11,8008,8400,4297,517,2,4,4,12,8010,8300,74701,99,3,4,4,12,8229,8100,2812,25,4,0,4,12,8229,8100,11871,777,0,4,14,4,8008,8400,65340,33,1,5,11,4,8439,8000,199856,84,2,4,12,4,8112,8400,6243,22,3,4,4,3,9923,8000,717246,50,4,5,4,14,8112,8000,82313
0,75,0,3,14,4,8229,8000,178709,54,1,0,11,4,8437,8200,2388,55,2,6,4,14,8112,8000,141619,18,3,7,21,12,8005,8400,1886341,63,4,3,4,14,8128,8200,4748,68,0,9,4,12,8229,8400,58464,203,1,8,4,11,8005,8100,19974,45,2,3,12,4,8229,8400,197967,222,3,6,21,4,8008,8200,517408,497,4,1,4,7,8465,8100,21023
0,799,0,3,12,4,8437,8100,2063,72,1,5,4,11,8437,8300,24354,517,2,0,12,4,8010,8400,5129,22,3,0,21,4,8008,8300,40990,53,4,9,4,14,8351,8200,181452,36,0,3,12,6,8437,8300,4096,33,1,4,4,11,8439,8100,22050,112,2,8,4,14,8214,8400,42652,221,3,0,4,21,8008,8400,86792,111,4,0,4,21,8351,8400,321513
0,86,0,0,4,14,8010,8200,6740,36,1,3,11,4,8021,8300,125685,910,2,5,21,4,8229,8300,89862,21,3,3,4,21,8229,8100,74988,350,4,2,4,7,8229,8000,9898,122,0,8,6,4,8010,8200,233364,106,1,4,11,4,8005,8200,37688,101,2,6,12,4,8229,8000,72568,51,3,5,21,4,8021,8200,85515,902,4,0,4,7,8214,8400,103158
0,23,0,5,14,4,9923,8000,109984,19,1,0,4,11,8005,8100,19495,84,2,4,4,14,8112,8200,27660,222,3,3,4,12,8008,8200,20926,350,4,0,3,7,8214,8400,21317,36,0,4,4,12,8437,8300,83018,11,1,0,11,4,9923,8000,1368161,800,2,4,4,12,8229,8000,16652,360,3,4,21,4,8010,8300,86640,44,4,4,14,4,8351,8400,84592
0,51,0,7,4,12,8021,8200,505694,11,1,2,11,4,8008,8400,11618,901,2,7,4,12,8021,8200,34184,63,3,9,4,6,8128,8200,306388,350,4,0,7,14,8229,8400,19122,875,0,5,14,4,8010,8400,98678,75,1,7,6,11,8021,8300,83523,84,2,7,14,4,8112,8400,71047,22,3,7,4,21,8008,8300,27300,101,4,5,4,7,8229,8000,342608
0,6,0,8,4,12,8005,8200,17588,11,1,0,4,11,8008,8100,10537,90,2,5,4,6,8229,8300,487751,18,3,4,4,21,8008,8300,329053,350,4,6,3,7,8229,8000,5130,74,0,3,4,14,8010,8200,101586,24,1,5,11,4,8010,8100,179433,268,2,1,4,12,8008,8300,19783,67,3,11,4,6,8008,8200,74180,89,4,5,14,4,8351,8400,985539
1,83,0,4,4,14,8010,8400,137618,48,1,3,4,11,8008,8300,155409,157,2,4,14,4,8008,8400,37250,360,3,4,21,4,8229,8100,165119,99,4,2,4,7,8229,8100,86044,10,0,5,4,12,8005,8200,18146,28,1,5,4,11,8112,8300,105767,61,2,0,4,12,8230,8000,82009,21,3,2,4,21,8369,8200,32019,25,4,5,4,14,8351,8200,120930
0,904,0,0,4,14,8010,8400,11351,106,1,2,4,11,8005,8300,28721,3,2,8,4,12,8230,8400,34130,67,3,4,21,4,8005,8100,164459,117,4,5,4,7,8214,8400,4321,82,0,4,14,4,8112,8200,15846,14,1,4,11,12,8230,8000,46183,777,2,3,14,4,8008,8400,14477,202,3,5,4,21,8128,8000,65533,99,4,7,4,14,8010,8400,105316
1,950,0,3,4,14,9923,8300,44848,32,1,6,11,4,8010,8100,19543,112,2,0,12,4,8214,8300,166484,29,3,6,4,21,8008,8100,424796,63,4,6,4,12,8229,8300,292637,3,0,7,4,14,8230,8400,54951,19,1,5,4,11,8008,8200,50807,910,2,5,4,12,8214,8000,72657,222,3,0,21,4,8008,8200,19082,101,4,4,7,4,8229,8000,4571
0,83,0,5,4,12,8010,8400,133953,106,1,9,4,11,8008,8300,32170,80,2,8,4,14,8010,8200,236756,110,3,0,21,4,8229,8300,3281,99,4,3,3,4,8128,8200,168220,10,0,6,4,12,8008,8200,6751,32,1,3,11,4,8010,8100,52446,103,2,8,6,4,8229,8300,29443,21,3,4,7,4,8369,8200,58531,63,4,4,14,4,8128,8200,17551
0,420,0,0,21,4,8437,8000,170919,234,1,6,4,11,8010,8300,65058,55,2,8,14,4,8112,8400,507505,119,3,3,4,21,8008,8200,59680,37,4,5,7,4,8214,8400,51749,74,0,3,4,12,8010,8200,4847,131,1,4,4,11,8112,8200,31379,58,2,10,4,14,8010,8400,180511,498,3,4,21,4,8010,8300,35006,497,4,8,4,7,8351,8100,114487
0,27,0,4,14,4,8010,8200,35052,77,1,2,4,11,8010,8300,112554,13,2,9,4,12,8010,8200,3590,22,3,4,21,4,8005,8300,60400,201,4,4,7,4,8465,8300,19259,799,0,8,4,14,8010,8400,94183,887,1,5,11,6,8010,8300,36881,133,2,0,4,21,8112,0,24733,110,3,10,21,4,8229,8300,9188,59,4,6,4,7,8010,8400,24733
0,83,0,2,4,12,8229,8300,21730,163,1,4,4,11,8128,8200,75293,39,2,0,14,4,8005,8100,162232,18,3,3,21,4,8005,8100,46157,432,4,1,6,4,9923,8200,27384,48,0,2,14,4,8008,8400,5135,131,1,4,4,11,8010,8300,97476,90,2,4,4,12,8229,8300,32632,21,3,7,21,4,8369,8200,2576046,235,4,3,4,7,8214,8400,4107
0,122,0,0,6,4,8010,8400,5236,19,1,3,11,4,8008,8200,359937,103,2,3,4,12,8112,8200,17744,804,3,4,21,4,8008,8200,18570,16,4,4,7,4,8214,8400,16965,24,0,0,4,14,8008,8400,47678,76,1,4,11,4,8128,8200,80545,7,2,6,14,4,8112,8200,3531271,236,3,4,4,21,8005,8300,117667,518,4,6,4,14,8229,8300,177985
1,86,0,0,12,4,8010,8400,125798,233,1,3,11,14,8010,8400,183898,74,2,3,4,11,8010,8200,139396,523,3,4,6,4,8214,8100,333525,516,4,4,12,4,8437,8300,64513,223,0,3,4,12,8437,8000,46789,102,1,3,4,11,8005,8100,141505,23,2,5,4,6,8437,8000,114496,110,3,3,14,4,8369,8200,113548,412,4,3,4,14,8465,8300,18196
0,10,0,6,14,4,8021,8200,25649,107,1,0,4,11,8112,8000,111665,901,2,3,21,4,8112,8200,24022,222,3,2,4,21,8008,8200,62737,25,4,1,4,7,8351,8200,15296,233,0,2,6,12,8005,8400,143257,121,1,5,4,11,8128,8000,14608,45,2,4,4,7,8229,8100,61774,110,3,5,12,4,8005,8300,548467,147,4,5,12,7,8229,8300,151695
1,17,0,2,4,14,8005,8100,500844,234,1,1,11,4,8010,8300,8261,25,2,7,4,14,8229,8100,157720,22,3,2,4,21,8005,8100,339627,147,4,4,4,7,8214,8400,108253,41,0,2,4,14,8437,8100,673031,254,1,4,4,11,8010,8300,497,61,2,3,12,4,8230,8000,71864,67,3,4,4,21,8005,8400,201552,143,4,2,4,7,8229,8100,19088
1,141,0,4,4,14,8010,8100,8360,11,1,8,11,4,8008,8300,55328,950,2,4,4,12,9923,8200,23539,21,3,0,21,4,8369,8200,22632,800,4,2,7,4,8229,8100,231597,17,0,3,14,4,8005,8400,767674,234,1,4,4,11,8010,8300,279935,157,2,4,12,4,8008,8400,64341,222,3,0,4,21,8008,8300,21571,99,4,5,14,4,8128,8200,8791
